wpid,entrez,symbol,source
WP3877,51311,TLR8,hgnc_symbol
WP3877,54106,TLR9,hgnc_symbol
WP3877,7189,TRAF6,hgnc_symbol
WP3877,7334,UBC13,hgnc_alias_symbol
WP3877,7335,UEV1A,hgnc_alias_symbol
WP3670,308,ANXA5,hgnc_symbol
WP3670,650,BMP2,hgnc_symbol
WP3670,11140,CDC37,hgnc_symbol
WP3670,1280,COL2A1,hgnc_symbol
WP3670,780,DDR1,hgnc_symbol
WP3670,51295,ECSIT,hgnc_symbol
WP3670,54536,EXOC6,hgnc_symbol
WP3670,2252,FGF7,hgnc_symbol
WP3670,3490,IGFBP7,hgnc_symbol
WP3670,84171,LOXL4,hgnc_symbol
WP3670,1432,MAPK,bioentities_symbol
WP3670,5594,MAPK,bioentities_symbol
WP3670,5595,MAPK,bioentities_symbol
WP3670,5599,MAPK,bioentities_symbol
WP3670,5600,MAPK,bioentities_symbol
WP3670,5601,MAPK,bioentities_symbol
WP3670,5602,MAPK,bioentities_symbol
WP3670,5603,MAPK,bioentities_symbol
WP3670,6300,MAPK,bioentities_symbol
WP3670,4780,NFE2L2,hgnc_symbol
WP3670,4899,NRF1,hgnc_symbol
WP3670,5310,PKD1,hgnc_symbol
WP3670,23411,SIRT1,hgnc_symbol
WP3670,6839,SUV39H1,hgnc_symbol
WP3670,7040,TGFB,bioentities_symbol
WP3670,7042,TGFB,bioentities_symbol
WP3670,7043,TGFB,bioentities_symbol
WP3670,7040,TGFB1,hgnc_symbol
WP247,1268,CNR1,hgnc_symbol
WP247,1269,CNR2,hgnc_symbol
WP247,1901,edg-1,hgnc_alias_symbol
WP247,8896,EDG2,hgnc_alias_symbol
WP247,1903,EDG-3,hgnc_alias_symbol
WP247,9294,EDG5,hgnc_prev_symbol
WP247,8698,EDG6,hgnc_prev_symbol
WP247,8859,G11,hgnc_alias_symbol
WP247,2770,Gi,bioentities_symbol
WP247,2771,Gi,bioentities_symbol
WP247,2773,Gi,bioentities_symbol
WP247,2775,Gi,bioentities_symbol
WP247,2779,Gi,bioentities_symbol
WP247,2780,Gi,bioentities_symbol
WP247,2781,Gi,bioentities_symbol
WP247,346562,Gi,bioentities_symbol
WP247,10316,GPC-R,hgnc_alias_symbol
WP247,9248,GPR50,hgnc_symbol
WP247,2767,Gq,bioentities_symbol
WP247,2769,Gq,bioentities_symbol
WP247,2776,Gq,bioentities_symbol
WP247,9630,Gq,bioentities_symbol
WP247,4543,MTNR1A,hgnc_symbol
WP247,5724,PTAFR,hgnc_symbol
WP247,5729,PTGDR,hgnc_symbol
WP247,5731,PTGER1,hgnc_symbol
WP247,5732,PTGER2,hgnc_symbol
WP247,5733,PTGER3,hgnc_symbol
WP247,5734,PTGER4,hgnc_symbol
WP247,5737,PTGFR,hgnc_symbol
WP247,5739,PTGIR,hgnc_symbol
WP247,6915,TBXA2R,hgnc_symbol
WP4186,10000,AKT,bioentities_symbol
WP4186,207,AKT,bioentities_symbol
WP4186,208,AKT,bioentities_symbol
WP4186,51422,AMPK,bioentities_symbol
WP4186,53632,AMPK,bioentities_symbol
WP4186,5562,AMPK,bioentities_symbol
WP4186,5563,AMPK,bioentities_symbol
WP4186,5564,AMPK,bioentities_symbol
WP4186,5565,AMPK,bioentities_symbol
WP4186,5571,AMPK,bioentities_symbol
WP4186,100132074,FOXO,bioentities_symbol
WP4186,2308,FOXO,bioentities_symbol
WP4186,2309,FOXO,bioentities_symbol
WP4186,4303,FOXO,bioentities_symbol
WP4186,3479,IGF1,hgnc_symbol
WP4186,2475,MTOR,hgnc_symbol
WP4186,10891,PGC1,hgnc_alias_symbol
WP4186,10891,PGC-1alpha,hgnc_alias_symbol
WP4186,146850,PI3K,bioentities_symbol
WP4186,23533,PI3K,bioentities_symbol
WP4186,30849,PI3K,bioentities_symbol
WP4186,5290,PI3K,bioentities_symbol
WP4186,5291,PI3K,bioentities_symbol
WP4186,5293,PI3K,bioentities_symbol
WP4186,5294,PI3K,bioentities_symbol
WP4186,8503,PI3K,bioentities_symbol
WP4186,5728,PTEN,hgnc_symbol
WP4186,5970,RELA,hgnc_symbol
WP4186,23411,SIRT1,hgnc_symbol
WP1422,125981,ACER1,hgnc_symbol
WP1422,427,ASAH1,hgnc_symbol
WP1422,56624,ASAH2,hgnc_symbol
WP1422,9331,B4GALT6,hgnc_symbol
WP1422,64781,CERK,hgnc_symbol
WP1422,10715,CERS1,hgnc_symbol
WP1422,29956,CERS2,hgnc_symbol
WP1422,204219,CERS3,hgnc_symbol
WP1422,79603,CERS4,hgnc_symbol
WP1422,91012,CERS5,hgnc_symbol
WP1422,253782,CERS6,hgnc_symbol
WP1422,10087,CERT,hgnc_alias_symbol
WP1422,8560,DEGS1,hgnc_symbol
WP1422,123099,DEGS2,hgnc_symbol
WP1422,2531,FVT1,hgnc_prev_symbol
WP1422,9514,GAL3ST1,hgnc_symbol
WP1422,2629,GBA,hgnc_symbol
WP1422,57704,GBA2,hgnc_symbol
WP1422,2531,KDSR,hgnc_symbol
WP1422,8611,PPAP2A,hgnc_prev_symbol
WP1422,8720,S1P,hgnc_alias_symbol
WP1422,259230,SGMS1,hgnc_symbol
WP1422,166929,SGMS2,hgnc_symbol
WP1422,8879,SGPL1,hgnc_symbol
WP1422,130367,SGPP2,hgnc_symbol
WP1422,259230,SMS1,hgnc_alias_symbol
WP1422,166929,SMS2,hgnc_alias_symbol
WP1422,8877,SPHK1,hgnc_symbol
WP1422,56848,SPHK2,hgnc_symbol
WP1422,144108,Spt2,hgnc_alias_symbol
WP1422,8464,SPT3,hgnc_alias_symbol
WP2431,9131,AIF,hgnc_alias_symbol
WP2431,301,ANXA1,hgnc_symbol
WP2431,383,ARG1,hgnc_symbol
WP2431,63827,BCAN,hgnc_symbol
WP2431,7832,BTG2,hgnc_symbol
WP2431,718,C3,hgnc_symbol
WP2431,836,CASP3,hgnc_symbol
WP2431,961,CD47,hgnc_symbol
WP2431,998,CDC42,hgnc_symbol
WP2431,983,CDK1,hgnc_symbol
WP2431,1027,CDKN1B,hgnc_symbol
WP2431,50515,CHST11,hgnc_symbol
WP2431,1280,COL2A1,hgnc_symbol
WP2431,1282,COL4A1,hgnc_symbol
WP2431,1380,CR2,hgnc_symbol
WP2431,1464,CSPG4,hgnc_symbol
WP2431,2919,CXCL1,hgnc_symbol
WP2431,3627,CXCL10,hgnc_symbol
WP2431,1956,EGFR,hgnc_symbol
WP2431,2043,EPHA4,hgnc_symbol
WP2431,2212,FCGR2A,hgnc_symbol
WP2431,2280,FKBP1A,hgnc_symbol
WP2431,2353,FOS,hgnc_symbol
WP2431,1647,GADD45,hgnc_alias_symbol
WP2431,2596,GAP43,hgnc_symbol
WP2431,2670,GFAP,hgnc_symbol
WP2431,3458,IFNG,hgnc_symbol
WP2431,3552,IL1A,hgnc_symbol
WP2431,11202,KLK8,hgnc_symbol
WP2431,3952,LEP,hgnc_symbol
WP2431,3958,LGALS3,hgnc_symbol
WP2431,11025,LILRB3,hgnc_symbol
WP2431,1241,LTB4R,hgnc_symbol
WP2431,4318,MMP9,hgnc_symbol
WP2431,1463,NCAN,hgnc_symbol
WP2431,4843,NOS2,hgnc_symbol
WP2431,50507,NOX4,hgnc_symbol
WP2431,3164,NR4A1,hgnc_symbol
WP2431,4974,OMG,hgnc_symbol
WP2431,5322,PLA2G5,hgnc_symbol
WP2431,5362,PLXNA2,hgnc_symbol
WP2431,5530,PPP3CA,hgnc_symbol
WP2431,5803,PTPRZ1,hgnc_symbol
WP2431,388,RHOB,hgnc_symbol
WP2431,389,RHOC,hgnc_symbol
WP2431,9475,ROCK2,hgnc_symbol
WP2431,6191,SCAR,hgnc_alias_symbol
WP2431,7040,TGFB1,hgnc_symbol
WP2431,8741,TNFSF13,hgnc_symbol
WP2431,10673,TNFSF13B,hgnc_symbol
WP2431,7157,TP53,hgnc_symbol
WP2431,1462,VCAN,hgnc_symbol
WP2431,64131,XYLT1,hgnc_symbol
WP2431,7538,ZFP36,hgnc_symbol
WP4148,27239,A-2,hgnc_alias_symbol
WP4148,375790,AGRN,hgnc_symbol
WP4148,288,ANK3,hgnc_symbol
WP4148,334,APLP2,hgnc_symbol
WP4148,57863,CADM3,hgnc_symbol
WP4148,818,CAMK2G,hgnc_symbol
WP4148,8573,CASK,hgnc_symbol
WP4148,858,CAV2,hgnc_symbol
WP4148,1000,CDH2,hgnc_symbol
WP4148,10752,CHL1,hgnc_symbol
WP4148,23332,CLASP1,hgnc_symbol
WP4148,22883,CLSTN1,hgnc_symbol
WP4148,1448,CSN3,hgnc_symbol
WP4148,1600,DAB1,hgnc_symbol
WP4148,1946,EFNA5,hgnc_symbol
WP4148,2035,EPB41,hgnc_symbol
WP4148,2037,EPB41L2,hgnc_symbol
WP4148,9568,GABBR2,hgnc_symbol
WP4148,2566,GABRG2,hgnc_symbol
WP4148,10243,GPHN,hgnc_symbol
WP4148,2898,GRIK2,hgnc_symbol
WP4148,2902,GRIN1,hgnc_symbol
WP4148,2904,GRIN2B,hgnc_symbol
WP4148,3763,KCNJ6,hgnc_symbol
WP4148,3778,KCNMA1,hgnc_symbol
WP4148,3785,KCNQ2,hgnc_symbol
WP4148,5792,LAR,hgnc_prev_symbol
WP4148,4134,MAP4,hgnc_symbol
WP4148,5596,MAPK4,hgnc_symbol
WP4148,5601,MAPK9,hgnc_symbol
WP4148,23154,NCDN,hgnc_symbol
WP4148,22854,NTNG1,hgnc_symbol
WP4148,5332,PLCB4,hgnc_symbol
WP4148,5590,PRKCZ,hgnc_symbol
WP4148,5909,RAP1GAP,hgnc_symbol
WP4148,22938,SNW1,hgnc_symbol
WP4148,2054,STX2,hgnc_symbol
WP4148,6813,STXBP2,hgnc_symbol
WP4148,54386,TERF2IP,hgnc_symbol
WP2011,19,ABCA1,hgnc_symbol
WP2011,2194,FASN,hgnc_symbol
WP2011,3156,HMGCR,hgnc_symbol
WP2011,3157,HMGCS1,hgnc_symbol
WP2011,3949,LDLR,hgnc_symbol
WP2011,51586,MED15,hgnc_symbol
WP2011,10062,NR1H3,hgnc_symbol
WP2011,5465,PPARA,hgnc_symbol
WP2011,10891,PPARGC1A,hgnc_symbol
WP2011,5562,PRKAA1,hgnc_symbol
WP2011,6319,SCD,hgnc_symbol
WP2011,23411,SIRT1,hgnc_symbol
WP2011,51548,SIRT6,hgnc_symbol
WP2011,6720,SREBF,bioentities_symbol
WP2011,6721,SREBF,bioentities_symbol
WP2011,6720,SREBF1,hgnc_symbol
WP1991,54097,2-21,hgnc_alias_symbol
WP1991,817,CAMK2D,hgnc_symbol
WP1991,894,CCND2,hgnc_symbol
WP1991,2002,ELK1,hgnc_symbol
WP1991,9314,KLF4,hgnc_symbol
WP1991,4205,MEF2A,hgnc_symbol
WP1991,100271849,MEF2B,hgnc_symbol
WP1991,4208,MEF2C,hgnc_symbol
WP1991,4209,MEF2D,hgnc_symbol
WP1991,93649,MYOCD,hgnc_symbol
WP1991,1482,NKX2-5,hgnc_symbol
WP1991,6722,SRF,hgnc_symbol
WP430,19,ABCA1,hgnc_symbol
WP430,64240,ABCG5,hgnc_symbol
WP430,64241,ABCG8,hgnc_symbol
WP430,335,APOA1,hgnc_symbol
WP430,336,APOA2,hgnc_symbol
WP430,337,APOA4,hgnc_symbol
WP430,116519,APOA5,hgnc_symbol
WP430,338,APOB,hgnc_symbol
WP430,341,APOC1,hgnc_symbol
WP430,344,APOC2,hgnc_symbol
WP430,345,APOC3,hgnc_symbol
WP430,348,APOE,hgnc_symbol
WP430,1071,CETP,hgnc_symbol
WP430,1581,CYP7A1,hgnc_symbol
WP430,8694,DGAT1,hgnc_symbol
WP430,2222,FDFT1,hgnc_symbol
WP430,1191,HDL,bioentities_symbol
WP430,213,HDL,bioentities_symbol
WP430,335,HDL,bioentities_symbol
WP430,336,HDL,bioentities_symbol
WP430,348,HDL,bioentities_symbol
WP430,3156,HMGCR,hgnc_symbol
WP430,3931,LCAT,hgnc_symbol
WP430,3949,LDLR,hgnc_symbol
WP430,3990,LIPC,hgnc_symbol
WP430,4023,LPL,hgnc_symbol
WP430,4035,LRP1,hgnc_symbol
WP430,4547,MTTP,hgnc_symbol
WP430,64714,PDIA2,hgnc_symbol
WP430,5360,PLTP,hgnc_symbol
WP430,949,SCARB1,hgnc_symbol
WP430,6646,SOAT1,hgnc_symbol
WP430,6713,SQLE,hgnc_symbol
WP496,1586,CYP17A1,hgnc_symbol
WP496,2165,F13B,hgnc_symbol
WP496,3292,HSD17B1,hgnc_symbol
WP496,3294,HSD17B2,hgnc_symbol
WP496,3293,HSD17B3,hgnc_symbol
WP496,3295,HSD17B4,hgnc_symbol
WP496,51478,HSD17B7,hgnc_symbol
WP496,3283,HSD3B1,hgnc_symbol
WP496,3284,HSD3B2,hgnc_symbol
WP1982,31,ACACA,hgnc_symbol
WP1982,51422,AMPK,bioentities_symbol
WP1982,53632,AMPK,bioentities_symbol
WP1982,5562,AMPK,bioentities_symbol
WP1982,5563,AMPK,bioentities_symbol
WP1982,5564,AMPK,bioentities_symbol
WP1982,5565,AMPK,bioentities_symbol
WP1982,5571,AMPK,bioentities_symbol
WP1982,23237,ARC,hgnc_symbol
WP1982,51586,Arc105,hgnc_alias_symbol
WP1982,22926,ATF6,hgnc_symbol
WP1982,92737,bet,hgnc_alias_symbol
WP1982,10488,CREB,bioentities_symbol
WP1982,1385,CREB,bioentities_symbol
WP1982,1386,CREB,bioentities_symbol
WP1982,1390,CREB,bioentities_symbol
WP1982,148327,CREB,bioentities_symbol
WP1982,466,CREB,bioentities_symbol
WP1982,64764,CREB,bioentities_symbol
WP1982,84699,CREB,bioentities_symbol
WP1982,90993,CREB,bioentities_symbol
WP1982,9586,CREB,bioentities_symbol
WP1982,1595,CYP51A1,hgnc_symbol
WP1982,2194,FASN,hgnc_symbol
WP1982,26291,FGF21,hgnc_symbol
WP1982,3156,HMGCR,hgnc_symbol
WP1982,3157,HMGCS,hgnc_prev_symbol
WP1982,3638,INSIG1,hgnc_symbol
WP1982,51141,INSIG2,hgnc_symbol
WP1982,3949,LDLR,hgnc_symbol
WP1982,2475,mTORC1,bioentities_symbol
WP1982,57521,mTORC1,bioentities_symbol
WP1982,4597,MVD,hgnc_symbol
WP1982,5468,PPARG,hgnc_symbol
WP1982,5562,PRKAA1,hgnc_symbol
WP1982,5563,PRKAA2,hgnc_symbol
WP1982,5564,PRKAB1,hgnc_symbol
WP1982,5565,PRKAB2,hgnc_symbol
WP1982,5571,PRKAG1,hgnc_symbol
WP1982,51422,PRKAG2,hgnc_symbol
WP1982,5950,RBP4,hgnc_symbol
WP1982,8720,S1P,hgnc_alias_symbol
WP1982,51360,S2P,hgnc_alias_symbol
WP1982,56681,SAR1A,hgnc_symbol
WP1982,51128,SAR1B,hgnc_symbol
WP1982,22937,SCAP,hgnc_symbol
WP1982,949,SCARB1,hgnc_symbol
WP1982,6319,SCD,hgnc_symbol
WP1982,6396,SEC13,hgnc_symbol
WP1982,10484,SEC23A,hgnc_symbol
WP1982,10483,SEC23B,hgnc_symbol
WP1982,10802,SEC24A,hgnc_symbol
WP1982,10427,SEC24B,hgnc_symbol
WP1982,9632,SEC24C,hgnc_symbol
WP1982,9871,SEC24D,hgnc_symbol
WP1982,22872,SEC31A,hgnc_symbol
WP1982,25956,SEC31B,hgnc_symbol
WP1982,23411,SIRT1,hgnc_symbol
WP1982,6713,SQLE,hgnc_symbol
WP1982,6721,SREBF2,hgnc_symbol
WP1982,6720,SREBP1a,hgnc_alias_symbol
WP1982,6721,SREBP2,hgnc_alias_symbol
WP383,58,ACTA1,hgnc_symbol
WP383,59,ACTA2,hgnc_symbol
WP383,70,ACTC,hgnc_prev_symbol
WP383,71,ACTG1,hgnc_symbol
WP383,58,Actin,bioentities_symbol
WP383,59,Actin,bioentities_symbol
WP383,60,Actin,bioentities_symbol
WP383,70,Actin,bioentities_symbol
WP383,71,Actin,bioentities_symbol
WP383,72,Actin,bioentities_symbol
WP383,88,ACTN2,hgnc_symbol
WP383,89,ACTN3,hgnc_symbol
WP383,81,ACTN4,hgnc_symbol
WP383,1674,DES,hgnc_symbol
WP383,1756,DMD,hgnc_symbol
WP383,8740,LIGHT,hgnc_alias_symbol
WP383,4604,MYBPC1,hgnc_symbol
WP383,4606,MYBPC2,hgnc_symbol
WP383,4607,MYBPC3,hgnc_symbol
WP383,4621,MYH3,hgnc_symbol
WP383,4624,MYH6,hgnc_symbol
WP383,4626,MYH8,hgnc_symbol
WP383,4632,MYL1,hgnc_symbol
WP383,4633,MYL2,hgnc_symbol
WP383,4634,MYL3,hgnc_symbol
WP383,4635,MYL4,hgnc_symbol
WP383,10398,MYL9,hgnc_symbol
WP383,8736,MYOM1,hgnc_symbol
WP383,4703,NEB,hgnc_symbol
WP383,8557,TCAP,hgnc_symbol
WP383,7111,TMOD1,hgnc_symbol
WP383,7134,TNNC1,hgnc_symbol
WP383,7125,TNNC2,hgnc_symbol
WP383,7135,TNNI1,hgnc_symbol
WP383,7136,TNNI2,hgnc_symbol
WP383,7137,TNNI3,hgnc_symbol
WP383,7139,TNNT2,hgnc_symbol
WP383,7140,TNNT3,hgnc_symbol
WP383,7168,TPM1,hgnc_symbol
WP383,7169,TPM2,hgnc_symbol
WP383,7170,TPM3,hgnc_symbol
WP383,7171,TPM4,hgnc_symbol
WP383,7125,Troponin_C,bioentities_symbol
WP383,7134,Troponin_C,bioentities_symbol
WP383,7138,Troponin_T,bioentities_symbol
WP383,7139,Troponin_T,bioentities_symbol
WP383,7140,Troponin_T,bioentities_symbol
WP383,7273,TTN,hgnc_symbol
WP383,7431,VIM,hgnc_symbol
WP2637,1386,ATF2,hgnc_symbol
WP2637,2353,c-fos,hgnc_alias_symbol
WP2637,3725,c-Jun,hgnc_alias_symbol
WP2637,4609,c-Myc,hgnc_alias_symbol
WP2637,595,Cyclin-D1,bioentities_symbol
WP2637,1977,EIF4E,hgnc_symbol
WP2637,2002,ELK1,hgnc_symbol
WP2637,5595,ERK1,hgnc_alias_symbol
WP2637,5594,ERK2,hgnc_alias_symbol
WP2637,60681,FKBP10,hgnc_symbol
WP2637,440093,Histone_H3,bioentities_symbol
WP2637,8290,Histone_H3,bioentities_symbol
WP2637,3315,HSP27,hgnc_alias_symbol
WP2637,3439,IFNA,bioentities_symbol
WP2637,3440,IFNA,bioentities_symbol
WP2637,3441,IFNA,bioentities_symbol
WP2637,3442,IFNA,bioentities_symbol
WP2637,3443,IFNA,bioentities_symbol
WP2637,3444,IFNA,bioentities_symbol
WP2637,3445,IFNA,bioentities_symbol
WP2637,3446,IFNA,bioentities_symbol
WP2637,3447,IFNA,bioentities_symbol
WP2637,3448,IFNA,bioentities_symbol
WP2637,3449,IFNA,bioentities_symbol
WP2637,3451,IFNA,bioentities_symbol
WP2637,3452,IFNA,bioentities_symbol
WP2637,3458,IFNG,hgnc_symbol
WP2637,4793,IKBB,hgnc_alias_symbol
WP2637,1147,IKK-alpha,hgnc_alias_symbol
WP2637,3551,IKK-beta,hgnc_alias_symbol
WP2637,8517,IKK-gamma,hgnc_alias_symbol
WP2637,3552,IL1,bioentities_symbol
WP2637,3553,IL1,bioentities_symbol
WP2637,3552,IL1A,hgnc_symbol
WP2637,3553,IL1B,hgnc_symbol
WP2637,3554,IL1R1,hgnc_symbol
WP2637,3556,IL1RAP,hgnc_symbol
WP2637,3569,IL6,hgnc_symbol
WP2637,3576,IL-8,hgnc_alias_symbol
WP2637,3656,IRAK2,hgnc_symbol
WP2637,51135,IRAK4,hgnc_symbol
WP2637,3665,IRF7,hgnc_symbol
WP2637,5599,JNK1,hgnc_alias_symbol
WP2637,5601,JNK2,hgnc_alias_symbol
WP2637,5602,JNK3,hgnc_alias_symbol
WP2637,9261,MAPKAPK2,hgnc_symbol
WP2637,4155,MBP,hgnc_symbol
WP2637,4214,MEKK1,hgnc_prev_symbol
WP2637,4215,MEKK3,hgnc_prev_symbol
WP2637,5606,MKK3,hgnc_alias_symbol
WP2637,6416,MKK4,hgnc_alias_symbol
WP2637,5608,MKK6,hgnc_alias_symbol
WP2637,5609,MKK7,hgnc_alias_symbol
WP2637,2872,MNK2,hgnc_alias_symbol
WP2637,9252,MSK1,hgnc_alias_symbol
WP2637,4615,MYD88,hgnc_symbol
WP2637,4790,NF-kappaB,hgnc_alias_symbol
WP2637,4790,NFKB-p50,hgnc_alias_symbol
WP2637,51010,p10,hgnc_alias_symbol
WP2637,10454,TAB1,hgnc_symbol
WP2637,23118,TAB2,hgnc_symbol
WP2637,257397,TAB3,hgnc_symbol
WP2637,7182,TAK1,hgnc_alias_symbol
WP2637,7124,TNF-alpha,hgnc_alias_symbol
WP2637,54472,TOLLIP,hgnc_symbol
WP2637,1326,Tpl-2,hgnc_alias_symbol
WP2637,7189,TRAF6,hgnc_symbol
WP706,116,ADCYAP1,hgnc_symbol
WP706,627,BDNF,hgnc_symbol
WP706,8553,BHLHE40,hgnc_symbol
WP706,859,CAV3,hgnc_symbol
WP706,1137,CHRNA4,hgnc_symbol
WP706,1143,CHRNB4,hgnc_symbol
WP706,1385,CREB1,hgnc_symbol
WP706,1387,CREBBP,hgnc_symbol
WP706,1499,CTNNB1,hgnc_symbol
WP706,1958,EGR1,hgnc_symbol
WP706,2019,EN1,hgnc_symbol
WP706,54738,FEV,hgnc_symbol
WP706,2538,G6PC,hgnc_symbol
WP706,2554,GABRA1,hgnc_symbol
WP706,2625,GATA3,hgnc_symbol
WP706,2784,GNB3,hgnc_symbol
WP706,23171,GPD1L,hgnc_symbol
WP706,3032,HADHB,hgnc_symbol
WP706,3065,HDAC1,hgnc_symbol
WP706,3280,HES1,hgnc_symbol
WP706,7184,HSP90B1,hgnc_symbol
WP706,3350,HTR1A,hgnc_symbol
WP706,3359,HTR3A,hgnc_symbol
WP706,3423,IDS,hgnc_symbol
WP706,3784,KCNQ1,hgnc_symbol
WP706,4010,LMX1B,hgnc_symbol
WP706,4204,MECP2,hgnc_symbol
WP706,4208,MEF2C,hgnc_symbol
WP706,79923,NANOG,hgnc_symbol
WP706,4760,NEUROD1,hgnc_symbol
WP706,4790,NFKB1,hgnc_symbol
WP706,4821,NKX2-2,hgnc_symbol
WP706,9722,NOS1AP,hgnc_symbol
WP706,2908,NR3C1,hgnc_symbol
WP706,4915,NTRK2,hgnc_symbol
WP706,5316,PKNOX1,hgnc_symbol
WP706,5452,POU2F2,hgnc_symbol
WP706,5454,POU3F2,hgnc_symbol
WP706,10891,PPARGC1A,hgnc_symbol
WP706,140738,PR1,hgnc_alias_symbol
WP706,5566,PRKACA,hgnc_symbol
WP706,5573,PRKAR,bioentities_symbol
WP706,5575,PRKAR,bioentities_symbol
WP706,5576,PRKAR,bioentities_symbol
WP706,5577,PRKAR,bioentities_symbol
WP706,5576,PRKAR2,hgnc_prev_symbol
WP706,5978,REST,hgnc_symbol
WP706,864,RUNX3,hgnc_symbol
WP706,6476,SI,hgnc_symbol
WP706,3423,SIDS,hgnc_prev_symbol
WP706,6490,SIL,hgnc_prev_symbol
WP706,6507,SLC1A3,hgnc_symbol
WP706,6532,SLC6A4,hgnc_symbol
WP706,6550,SLC9A3,hgnc_symbol
WP706,6616,SNAP25,hgnc_symbol
WP706,6640,SNTA1,hgnc_symbol
WP706,6750,SST,hgnc_symbol
WP706,6751,SSTR1,hgnc_symbol
WP706,6752,SSTR2,hgnc_symbol
WP706,6869,TACR1,hgnc_symbol
WP706,7068,THRB,hgnc_symbol
WP706,7422,VEGFA,hgnc_symbol
WP706,4904,YBX1,hgnc_symbol
WP706,7529,YWHAB,hgnc_symbol
WP706,7533,YWHAH,hgnc_symbol
WP706,7534,YWHAZ,hgnc_symbol
WP692,23038,ADP,hgnc_alias_symbol
WP692,10603,APS,hgnc_alias_symbol
WP692,2539,G6PD,hgnc_symbol
WP692,257202,GPX,bioentities_symbol
WP692,2876,GPX,bioentities_symbol
WP692,2877,GPX,bioentities_symbol
WP692,2878,GPX,bioentities_symbol
WP692,2879,GPX,bioentities_symbol
WP692,2880,GPX,bioentities_symbol
WP692,2882,GPX,bioentities_symbol
WP692,493869,GPX,bioentities_symbol
WP692,2936,GSR,hgnc_symbol
WP692,5068,PAP,hgnc_prev_symbol
WP692,9061,PAPSS1,hgnc_symbol
WP692,9060,PAPSS2,hgnc_symbol
WP692,11331,REA,hgnc_alias_symbol
WP692,6817,SULT1A1,hgnc_symbol
WP692,6799,SULT1A2,hgnc_symbol
WP692,6818,SULT1A3,hgnc_symbol
WP692,445329,SULT1A4,hgnc_symbol
WP692,27284,SULT1B1,hgnc_symbol
WP692,27233,SULT1C,hgnc_alias_symbol
WP692,6819,SULT1C2,hgnc_symbol
WP692,442038,SULT1C3,hgnc_symbol
WP692,27233,SULT1C4,hgnc_symbol
WP692,6783,SULT1E1,hgnc_symbol
WP692,6822,SULT2A1,hgnc_symbol
WP692,6820,SULT2B1,hgnc_symbol
WP692,25830,SULT4A1,hgnc_symbol
WP692,391365,SULT6B1,hgnc_symbol
WP2542,1544,CYP1A2,hgnc_symbol
WP2542,1545,CYP1B1,hgnc_symbol
WP2542,4482,MSRA,hgnc_symbol
WP2542,22921,MSRB2,hgnc_symbol
WP2542,253827,MSRB3,hgnc_symbol
WP2267,54097,2-21,hgnc_alias_symbol
WP2267,23038,ADP,hgnc_alias_symbol
WP2267,160,AP2A1,hgnc_symbol
WP2267,161,AP2A2,hgnc_symbol
WP2267,163,AP2B1,hgnc_symbol
WP2267,1173,AP2M1,hgnc_symbol
WP2267,1175,AP2S1,hgnc_symbol
WP2267,477,ATP1A2,hgnc_symbol
WP2267,773,CACNA1A,hgnc_symbol
WP2267,774,CACNA1B,hgnc_symbol
WP2267,2055,CLN8,hgnc_symbol
WP2267,1211,CLTA,hgnc_symbol
WP2267,1213,CLTC,hgnc_symbol
WP2267,8218,CLTCL1,hgnc_symbol
WP2267,10815,CPLX1,hgnc_symbol
WP2267,10814,CPLX2,hgnc_symbol
WP2267,594855,CPLX3,hgnc_symbol
WP2267,1759,DNM1,hgnc_symbol
WP2267,10059,DNM1L,hgnc_symbol
WP2267,1785,DNM2,hgnc_symbol
WP2267,26052,DNM3,hgnc_symbol
WP2267,8775,NAPA,hgnc_symbol
WP2267,4905,NSF,hgnc_symbol
WP2267,5864,RAB3A,hgnc_symbol
WP2267,22999,RIMS1,hgnc_symbol
WP2267,57084,SLC17A6,hgnc_symbol
WP2267,57030,SLC17A7,hgnc_symbol
WP2267,246213,SLC17A8,hgnc_symbol
WP2267,6570,SLC18A1,hgnc_symbol
WP2267,6571,SLC18A2,hgnc_symbol
WP2267,6572,SLC18A3,hgnc_symbol
WP2267,6581,SLC22A3,hgnc_symbol
WP2267,291,SLC25A4,hgnc_symbol
WP2267,140679,SLC32A1,hgnc_symbol
WP2267,81539,SLC38A1,hgnc_symbol
WP2267,6532,SLC6A4,hgnc_symbol
WP2267,6616,SNAP25,hgnc_symbol
WP2267,6804,STX1A,hgnc_symbol
WP2267,112755,STX1B,hgnc_symbol
WP2267,2054,STX2,hgnc_symbol
WP2267,6809,STX3,hgnc_symbol
WP2267,6812,STXBP1,hgnc_symbol
WP2267,6853,SYN1,hgnc_symbol
WP2267,6854,SYN2,hgnc_symbol
WP2267,8224,SYN3,hgnc_symbol
WP2267,6855,SYP,hgnc_symbol
WP2267,6857,SYT1,hgnc_symbol
WP2267,23025,UNC13A,hgnc_symbol
WP2267,10497,UNC13B,hgnc_symbol
WP2267,440279,UNC13C,hgnc_symbol
WP2267,6844,VAMP2,hgnc_symbol
WP311,38,ACAT1,hgnc_symbol
WP311,622,BDH,hgnc_prev_symbol
WP311,3155,HMGCL,hgnc_symbol
WP311,3158,HMGCS2,hgnc_symbol
WP311,5019,OXCT1,hgnc_symbol
WP691,1543,CYP1A1,hgnc_symbol
