pmcid,entrez,symbol,source
PMC1287678,4317,MMP,bioentities_symbol
PMC1287678,4318,MMP,bioentities_symbol
PMC1287678,4319,MMP,bioentities_symbol
PMC1287678,4320,MMP,bioentities_symbol
PMC1287678,4321,MMP,bioentities_symbol
PMC1287678,4322,MMP,bioentities_symbol
PMC1287678,4323,MMP,bioentities_symbol
PMC1287678,4324,MMP,bioentities_symbol
PMC1287678,4325,MMP,bioentities_symbol
PMC1287678,4326,MMP,bioentities_symbol
PMC1287678,4327,MMP,bioentities_symbol
PMC1287678,64066,MMP,bioentities_symbol
PMC1287678,64386,MMP,bioentities_symbol
PMC1287678,79148,MMP,bioentities_symbol
PMC1287678,8510,MMP,bioentities_symbol
PMC1287678,9313,MMP,bioentities_symbol
PMC1287678,4790,NF-kappaB,hgnc_alias_symbol
PMC1287678,4842,NOS,bioentities_symbol
PMC1287678,4843,NOS,bioentities_symbol
PMC1287678,4846,NOS,bioentities_symbol
PMC1287678,8993,PGRP,hgnc_alias_symbol
PMC1287678,10333,TLR,bioentities_symbol
PMC1287678,51284,TLR,bioentities_symbol
PMC1287678,51311,TLR,bioentities_symbol
PMC1287678,54106,TLR,bioentities_symbol
PMC1287678,7096,TLR,bioentities_symbol
PMC1287678,7097,TLR,bioentities_symbol
PMC1287678,7098,TLR,bioentities_symbol
PMC1287678,7099,TLR,bioentities_symbol
PMC1287678,7100,TLR,bioentities_symbol
PMC1287678,81793,TLR,bioentities_symbol
PMC1287678,54472,TOLLIP,hgnc_symbol
PMC1287678,7189,TRAF6,hgnc_symbol
PMC1289420,2357,FMLP,hgnc_alias_symbol
PMC1289420,10672,G12,bioentities_symbol
PMC1289420,2768,G12,bioentities_symbol
PMC1289420,2770,Gi,bioentities_symbol
PMC1289420,2771,Gi,bioentities_symbol
PMC1289420,2773,Gi,bioentities_symbol
PMC1289420,2775,Gi,bioentities_symbol
PMC1289420,2779,Gi,bioentities_symbol
PMC1289420,2780,Gi,bioentities_symbol
PMC1289420,2781,Gi,bioentities_symbol
PMC1289420,346562,Gi,bioentities_symbol
PMC1289420,387,RhoA,hgnc_alias_symbol
PMC1291380,8312,AXIN,bioentities_symbol
PMC1291380,8313,AXIN,bioentities_symbol
PMC1291380,89780,WNT3A,hgnc_symbol
PMC1291380,54361,WNT-4,hgnc_alias_symbol
PMC1303061,23038,ADP,hgnc_alias_symbol
PMC1304358,3716,JAK,bioentities_symbol
PMC1304358,3717,JAK,bioentities_symbol
PMC1304358,3718,JAK,bioentities_symbol
PMC1304358,7297,JAK,bioentities_symbol
PMC1304358,6772,STAT,bioentities_symbol
PMC1304358,6773,STAT,bioentities_symbol
PMC1304358,6774,STAT,bioentities_symbol
PMC1304358,6775,STAT,bioentities_symbol
PMC1304358,6776,STAT,bioentities_symbol
PMC1304358,6777,STAT,bioentities_symbol
PMC1304358,6778,STAT,bioentities_symbol
PMC1304358,51330,FN14,hgnc_alias_symbol
PMC1304358,338376,IFNE,hgnc_symbol
PMC1304358,3458,IFNG,hgnc_symbol
PMC1304358,6772,STAT,bioentities_symbol
PMC1304358,6773,STAT,bioentities_symbol
PMC1304358,6774,STAT,bioentities_symbol
PMC1304358,6775,STAT,bioentities_symbol
PMC1304358,6776,STAT,bioentities_symbol
PMC1304358,6777,STAT,bioentities_symbol
PMC1304358,6778,STAT,bioentities_symbol
PMC1304358,6772,STAT1,hgnc_symbol
PMC1304358,6773,STAT2,hgnc_symbol
PMC130620,324,APC,hgnc_symbol
PMC130620,8312,AXIN,bioentities_symbol
PMC130620,8313,AXIN,bioentities_symbol
PMC130620,1119,CKI,hgnc_alias_symbol
PMC130620,11211,Frizzled,bioentities_symbol
PMC130620,2535,Frizzled,bioentities_symbol
PMC130620,7855,Frizzled,bioentities_symbol
PMC130620,7976,Frizzled,bioentities_symbol
PMC130620,8321,Frizzled,bioentities_symbol
PMC130620,8322,Frizzled,bioentities_symbol
PMC130620,8323,Frizzled,bioentities_symbol
PMC130620,8324,Frizzled,bioentities_symbol
PMC130620,8325,Frizzled,bioentities_symbol
PMC130620,8326,Frizzled,bioentities_symbol
PMC130620,2776,G-ALPHA-q,hgnc_alias_symbol
PMC130620,2931,GSK3,bioentities_symbol
PMC130620,2932,GSK3,bioentities_symbol
PMC130620,113026,PLC,bioentities_symbol
PMC130620,23236,PLC,bioentities_symbol
PMC130620,51196,PLC,bioentities_symbol
PMC130620,5330,PLC,bioentities_symbol
PMC130620,5331,PLC,bioentities_symbol
PMC130620,5332,PLC,bioentities_symbol
PMC130620,5333,PLC,bioentities_symbol
PMC130620,5335,PLC,bioentities_symbol
PMC130620,5336,PLC,bioentities_symbol
PMC130620,84812,PLC,bioentities_symbol
PMC130620,89869,PLC,bioentities_symbol
PMC130620,3145,UPS,hgnc_prev_symbol
PMC130620,51384,WNT,bioentities_symbol
PMC130620,54361,WNT,bioentities_symbol
PMC130620,7471,WNT,bioentities_symbol
PMC130620,7472,WNT,bioentities_symbol
PMC130620,7473,WNT,bioentities_symbol
PMC130620,7474,WNT,bioentities_symbol
PMC130620,7475,WNT,bioentities_symbol
PMC130620,7476,WNT,bioentities_symbol
PMC130620,7477,WNT,bioentities_symbol
PMC130620,7478,WNT,bioentities_symbol
PMC130620,7479,WNT,bioentities_symbol
PMC130620,7480,WNT,bioentities_symbol
PMC130620,7481,WNT,bioentities_symbol
PMC130620,7482,WNT,bioentities_symbol
PMC130620,7483,WNT,bioentities_symbol
PMC130620,7484,WNT,bioentities_symbol
PMC130620,80326,WNT,bioentities_symbol
PMC130620,81029,WNT,bioentities_symbol
PMC130620,89780,WNT,bioentities_symbol
PMC1317640,10000,AKT,bioentities_symbol
PMC1317640,207,AKT,bioentities_symbol
PMC1317640,208,AKT,bioentities_symbol
PMC1317640,10316,GPC-R,hgnc_alias_symbol
PMC1317640,5154,PDGF-A,hgnc_alias_symbol
PMC1317640,5156,PDGFR,bioentities_symbol
PMC1317640,5159,PDGFR,bioentities_symbol
PMC1317640,29984,Rho,hgnc_alias_symbol
PMC1317640,6722,SRF,hgnc_symbol
PMC133668,10000,AKT,bioentities_symbol
PMC133668,207,AKT,bioentities_symbol
PMC133668,208,AKT,bioentities_symbol
PMC133668,2931,GSK3,bioentities_symbol
PMC133668,2932,GSK3,bioentities_symbol
PMC133668,3479,IGF1,hgnc_symbol
PMC133668,4018,LPA,hgnc_symbol
PMC133668,5154,PDGF,bioentities_symbol
PMC133668,5155,PDGF,bioentities_symbol
PMC133668,56034,PDGF,bioentities_symbol
PMC133668,80310,PDGF,bioentities_symbol
PMC133668,146850,PI3K,bioentities_symbol
PMC133668,23533,PI3K,bioentities_symbol
PMC133668,30849,PI3K,bioentities_symbol
PMC133668,5290,PI3K,bioentities_symbol
PMC133668,5291,PI3K,bioentities_symbol
PMC133668,5293,PI3K,bioentities_symbol
PMC133668,5294,PI3K,bioentities_symbol
PMC133668,8503,PI3K,bioentities_symbol
PMC133668,5566,PKA,bioentities_symbol
PMC133668,5567,PKA,bioentities_symbol
PMC133668,5568,PKA,bioentities_symbol
PMC133668,5573,PKA,bioentities_symbol
PMC133668,5575,PKA,bioentities_symbol
PMC133668,5576,PKA,bioentities_symbol
PMC133668,5577,PKA,bioentities_symbol
PMC133668,207,PKB,hgnc_alias_symbol
PMC133668,23683,PKC,bioentities_symbol
PMC133668,5578,PKC,bioentities_symbol
PMC133668,5579,PKC,bioentities_symbol
PMC133668,5580,PKC,bioentities_symbol
PMC133668,5581,PKC,bioentities_symbol
PMC133668,5582,PKC,bioentities_symbol
PMC133668,5583,PKC,bioentities_symbol
PMC133668,5584,PKC,bioentities_symbol
PMC133668,5588,PKC,bioentities_symbol
PMC133668,5590,PKC,bioentities_symbol
PMC133668,113026,PLC,bioentities_symbol
PMC133668,23236,PLC,bioentities_symbol
PMC133668,51196,PLC,bioentities_symbol
PMC133668,5330,PLC,bioentities_symbol
PMC133668,5331,PLC,bioentities_symbol
PMC133668,5332,PLC,bioentities_symbol
PMC133668,5333,PLC,bioentities_symbol
PMC133668,5335,PLC,bioentities_symbol
PMC133668,5336,PLC,bioentities_symbol
PMC133668,84812,PLC,bioentities_symbol
PMC133668,89869,PLC,bioentities_symbol
PMC133918,6997,CRIPTO,hgnc_alias_symbol
PMC133918,4838,NODAL,hgnc_symbol
PMC1345641,5921,GAP,hgnc_alias_symbol
PMC1347046,1432,MAPK,bioentities_symbol
PMC1347046,5594,MAPK,bioentities_symbol
PMC1347046,5595,MAPK,bioentities_symbol
PMC1347046,5599,MAPK,bioentities_symbol
PMC1347046,5600,MAPK,bioentities_symbol
PMC1347046,5601,MAPK,bioentities_symbol
PMC1347046,5602,MAPK,bioentities_symbol
PMC1347046,5603,MAPK,bioentities_symbol
PMC1347046,6300,MAPK,bioentities_symbol
PMC1347046,6783,STE,hgnc_prev_symbol
PMC1347046,8428,STE20,hgnc_alias_symbol
PMC1350949,472,ATM,hgnc_symbol
PMC1350949,545,ATR,hgnc_symbol
PMC1350949,578,BAK,hgnc_alias_symbol
PMC1350949,836,CASP3,hgnc_symbol
PMC1350949,842,CASP9,hgnc_symbol
PMC1350949,11200,CHK2,hgnc_alias_symbol
PMC1350949,7157,p53,hgnc_alias_symbol
PMC1351030,595,Cyclin-D1,bioentities_symbol
PMC1351030,8788,Delta1,hgnc_alias_symbol
PMC1351030,1958,EGR1,hgnc_symbol
PMC1351030,688,KLF5,hgnc_symbol
PMC1351030,1432,MAPK,bioentities_symbol
PMC1351030,5594,MAPK,bioentities_symbol
PMC1351030,5595,MAPK,bioentities_symbol
PMC1351030,5599,MAPK,bioentities_symbol
PMC1351030,5600,MAPK,bioentities_symbol
PMC1351030,5601,MAPK,bioentities_symbol
PMC1351030,5602,MAPK,bioentities_symbol
PMC1351030,5603,MAPK,bioentities_symbol
PMC1351030,6300,MAPK,bioentities_symbol
PMC1356334,777,BII,hgnc_alias_symbol
PMC1356334,146850,PI3K,bioentities_symbol
PMC1356334,23533,PI3K,bioentities_symbol
PMC1356334,30849,PI3K,bioentities_symbol
PMC1356334,5290,PI3K,bioentities_symbol
PMC1356334,5291,PI3K,bioentities_symbol
PMC1356334,5293,PI3K,bioentities_symbol
PMC1356334,5294,PI3K,bioentities_symbol
PMC1356334,8503,PI3K,bioentities_symbol
PMC1356334,23683,PKC,bioentities_symbol
PMC1356334,5578,PKC,bioentities_symbol
PMC1356334,5579,PKC,bioentities_symbol
PMC1356334,5580,PKC,bioentities_symbol
PMC1356334,5581,PKC,bioentities_symbol
PMC1356334,5582,PKC,bioentities_symbol
PMC1356334,5583,PKC,bioentities_symbol
PMC1356334,5584,PKC,bioentities_symbol
PMC1356334,5588,PKC,bioentities_symbol
PMC1356334,5590,PKC,bioentities_symbol
PMC1356334,5335,PLCG,bioentities_symbol
PMC1356334,5336,PLCG,bioentities_symbol
PMC1356334,5777,SHP-1,hgnc_alias_symbol
PMC1356334,6714,SRC,hgnc_symbol
PMC1356334,4914,TRKA,hgnc_alias_symbol
PMC1356334,7442,TRPV1,hgnc_symbol
PMC1356384,9131,AIF,hgnc_alias_symbol
PMC1356384,637,BID,hgnc_symbol
PMC1356384,100506742,Caspase,bioentities_symbol
PMC1356384,23581,Caspase,bioentities_symbol
PMC1356384,834,Caspase,bioentities_symbol
PMC1356384,835,Caspase,bioentities_symbol
PMC1356384,836,Caspase,bioentities_symbol
PMC1356384,837,Caspase,bioentities_symbol
PMC1356384,838,Caspase,bioentities_symbol
PMC1356384,839,Caspase,bioentities_symbol
PMC1356384,840,Caspase,bioentities_symbol
PMC1356384,841,Caspase,bioentities_symbol
PMC1356384,842,Caspase,bioentities_symbol
PMC1356384,843,Caspase,bioentities_symbol
PMC135641,999,CDH1,hgnc_symbol
PMC135641,29969,HIC,hgnc_alias_symbol
PMC135641,4188,I-mfa,hgnc_alias_symbol
PMC135641,5599,JNK,bioentities_symbol
PMC135641,5601,JNK,bioentities_symbol
PMC135641,5602,JNK,bioentities_symbol
PMC135641,51384,WNT,bioentities_symbol
PMC135641,54361,WNT,bioentities_symbol
PMC135641,7471,WNT,bioentities_symbol
PMC135641,7472,WNT,bioentities_symbol
PMC135641,7473,WNT,bioentities_symbol
PMC135641,7474,WNT,bioentities_symbol
PMC135641,7475,WNT,bioentities_symbol
PMC135641,7476,WNT,bioentities_symbol
PMC135641,7477,WNT,bioentities_symbol
PMC135641,7478,WNT,bioentities_symbol
PMC135641,7479,WNT,bioentities_symbol
PMC135641,7480,WNT,bioentities_symbol
PMC135641,7481,WNT,bioentities_symbol
PMC135641,7482,WNT,bioentities_symbol
PMC135641,7483,WNT,bioentities_symbol
PMC135641,7484,WNT,bioentities_symbol
PMC135641,80326,WNT,bioentities_symbol
PMC135641,81029,WNT,bioentities_symbol
PMC135641,89780,WNT,bioentities_symbol
PMC1356553,64223,GbetaL,hgnc_alias_symbol
PMC1356553,5163,PDK1,hgnc_symbol
PMC1356553,57521,raptor,hgnc_alias_symbol
PMC1356553,6194,RPS6,hgnc_symbol
PMC1356553,6097,TOR,hgnc_alias_symbol
PMC1356578,10316,GPC-R,hgnc_alias_symbol
PMC1356578,2828,GPR4,hgnc_symbol
PMC1356578,10887,PKR1,hgnc_alias_symbol
PMC1360222,10000,AKT,bioentities_symbol
PMC1360222,207,AKT,bioentities_symbol
PMC1360222,208,AKT,bioentities_symbol
PMC1360222,1432,MAPK,bioentities_symbol
PMC1360222,5594,MAPK,bioentities_symbol
PMC1360222,5595,MAPK,bioentities_symbol
PMC1360222,5599,MAPK,bioentities_symbol
PMC1360222,5600,MAPK,bioentities_symbol
PMC1360222,5601,MAPK,bioentities_symbol
PMC1360222,5602,MAPK,bioentities_symbol
PMC1360222,5603,MAPK,bioentities_symbol
PMC1360222,6300,MAPK,bioentities_symbol
PMC1360222,1432,p38,bioentities_symbol
PMC1360222,5600,p38,bioentities_symbol
PMC1360222,5603,p38,bioentities_symbol
PMC1360222,6300,p38,bioentities_symbol
PMC1360222,207,PKB,hgnc_alias_symbol
PMC1360222,7040,TGFB1,hgnc_symbol
PMC136456,10000,AKT,bioentities_symbol
PMC136456,207,AKT,bioentities_symbol
PMC136456,208,AKT,bioentities_symbol
PMC136456,572,BAD,hgnc_symbol
PMC136456,2549,GAB1,hgnc_symbol
PMC136456,2885,GRB2,hgnc_symbol
PMC136456,3439,Interferon,bioentities_symbol
PMC136456,3440,Interferon,bioentities_symbol
PMC136456,3441,Interferon,bioentities_symbol
PMC136456,3442,Interferon,bioentities_symbol
PMC136456,3443,Interferon,bioentities_symbol
PMC136456,3444,Interferon,bioentities_symbol
PMC136456,3445,Interferon,bioentities_symbol
PMC136456,3446,Interferon,bioentities_symbol
PMC136456,3447,Interferon,bioentities_symbol
PMC136456,3448,Interferon,bioentities_symbol
PMC136456,3449,Interferon,bioentities_symbol
PMC136456,3451,Interferon,bioentities_symbol
PMC136456,3452,Interferon,bioentities_symbol
PMC136456,3456,Interferon,bioentities_symbol
PMC136456,3467,Interferon,bioentities_symbol
PMC136456,56832,Interferon,bioentities_symbol
PMC136456,1432,MAPK,bioentities_symbol
PMC136456,5594,MAPK,bioentities_symbol
PMC136456,5595,MAPK,bioentities_symbol
PMC136456,5599,MAPK,bioentities_symbol
PMC136456,5600,MAPK,bioentities_symbol
PMC136456,5601,MAPK,bioentities_symbol
PMC136456,5602,MAPK,bioentities_symbol
PMC136456,5603,MAPK,bioentities_symbol
PMC136456,6300,MAPK,bioentities_symbol
PMC136456,5604,MEK,bioentities_symbol
PMC136456,5605,MEK,bioentities_symbol
PMC136456,146850,PI3K,bioentities_symbol
PMC136456,23533,PI3K,bioentities_symbol
PMC136456,30849,PI3K,bioentities_symbol
PMC136456,5290,PI3K,bioentities_symbol
PMC136456,5291,PI3K,bioentities_symbol
PMC136456,5293,PI3K,bioentities_symbol
PMC136456,5294,PI3K,bioentities_symbol
PMC136456,8503,PI3K,bioentities_symbol
PMC136456,369,RAF,bioentities_symbol
PMC136456,5894,RAF,bioentities_symbol
PMC136456,673,RAF,bioentities_symbol
PMC136456,3265,RAS,bioentities_symbol
PMC136456,3845,RAS,bioentities_symbol
PMC136456,4893,RAS,bioentities_symbol
PMC136456,6654,SOS,bioentities_symbol
PMC136456,6655,SOS,bioentities_symbol
PMC1367180,58,Actin,bioentities_symbol
PMC1367180,59,Actin,bioentities_symbol
PMC1367180,60,Actin,bioentities_symbol
PMC1367180,70,Actin,bioentities_symbol
PMC1367180,71,Actin,bioentities_symbol
PMC1367180,72,Actin,bioentities_symbol
PMC1367180,998,CDC42,hgnc_symbol
PMC1367180,3725,c-Jun,hgnc_alias_symbol
PMC1367180,5594,ERK,bioentities_symbol
PMC1367180,5595,ERK,bioentities_symbol
PMC1367180,5599,JNK,bioentities_symbol
PMC1367180,5601,JNK,bioentities_symbol
PMC1367180,5602,JNK,bioentities_symbol
PMC1367180,11184,MAP4K1,hgnc_symbol
PMC1367180,4216,MEKK4,hgnc_prev_symbol
PMC1367180,6416,MKK4,hgnc_alias_symbol
PMC1367180,5609,MKK7,hgnc_alias_symbol
PMC1367180,27250,PDCD4,hgnc_symbol
PMC1367180,9451,PERK,hgnc_alias_symbol
PMC1367180,391,RAC,bioentities_symbol
PMC1367180,5879,RAC,bioentities_symbol
PMC1367180,5880,RAC,bioentities_symbol
PMC1367180,5881,RAC,bioentities_symbol
PMC1367180,7182,TAK1,hgnc_alias_symbol
PMC137067,50846,DHH,hgnc_symbol
PMC137067,2735,GLI,hgnc_prev_symbol
PMC137067,3549,Hedgehog,bioentities_symbol
PMC137067,50846,Hedgehog,bioentities_symbol
PMC137067,6469,Hedgehog,bioentities_symbol
PMC137067,3549,IHH,hgnc_symbol
PMC137067,5727,Patched,bioentities_symbol
PMC137067,8643,Patched,bioentities_symbol
PMC137067,6469,SHH,hgnc_symbol
PMC137069,1452,CK1,hgnc_alias_symbol
PMC137069,1859,DYRK1,hgnc_prev_symbol
PMC137069,2619,GAS1,hgnc_symbol
PMC137069,2735,GLI,hgnc_prev_symbol
PMC137069,3092,HIP1,hgnc_symbol
PMC137069,5566,PKA,bioentities_symbol
PMC137069,5567,PKA,bioentities_symbol
PMC137069,5568,PKA,bioentities_symbol
PMC137069,5573,PKA,bioentities_symbol
PMC137069,5575,PKA,bioentities_symbol
PMC137069,5576,PKA,bioentities_symbol
PMC137069,5577,PKA,bioentities_symbol
PMC137069,5726,PTC,hgnc_prev_symbol
PMC137069,51715,RAB23,hgnc_symbol
PMC137069,51684,SUFU,hgnc_symbol
PMC1375233,3654,IRAK1,hgnc_symbol
PMC1375233,51135,IRAK4,hgnc_symbol
PMC1375233,3661,IRF3,hgnc_symbol
PMC1375233,1432,MAPK,bioentities_symbol
PMC1375233,5594,MAPK,bioentities_symbol
PMC1375233,5595,MAPK,bioentities_symbol
PMC1375233,5599,MAPK,bioentities_symbol
PMC1375233,5600,MAPK,bioentities_symbol
PMC1375233,5601,MAPK,bioentities_symbol
PMC1375233,5602,MAPK,bioentities_symbol
PMC1375233,5603,MAPK,bioentities_symbol
PMC1375233,6300,MAPK,bioentities_symbol
PMC1375233,4615,MYD88,hgnc_symbol
PMC1375233,3576,NAP-1,hgnc_alias_symbol
PMC1375233,390443,RAK1,hgnc_alias_symbol
PMC1375233,7182,TAK1,hgnc_alias_symbol
PMC1375233,6695,TIC1,hgnc_prev_symbol
PMC1375233,7097,TLR2,hgnc_symbol
PMC1375233,7098,TLR3,hgnc_symbol
PMC1375233,7189,TRAF6,hgnc_symbol
PMC1375233,7335,UEV-1,hgnc_alias_symbol
PMC137942,2066,ERBB4,hgnc_symbol
PMC137942,3716,JAK,bioentities_symbol
PMC137942,3717,JAK,bioentities_symbol
PMC137942,3718,JAK,bioentities_symbol
PMC137942,7297,JAK,bioentities_symbol
PMC137942,3717,JAK2,hgnc_symbol
PMC137942,1432,MAPK,bioentities_symbol
PMC137942,5594,MAPK,bioentities_symbol
PMC137942,5595,MAPK,bioentities_symbol
PMC137942,5599,MAPK,bioentities_symbol
PMC137942,5600,MAPK,bioentities_symbol
PMC137942,5601,MAPK,bioentities_symbol
PMC137942,5602,MAPK,bioentities_symbol
PMC137942,5603,MAPK,bioentities_symbol
PMC137942,6300,MAPK,bioentities_symbol
PMC137942,146850,PI3K,bioentities_symbol
PMC137942,23533,PI3K,bioentities_symbol
PMC137942,30849,PI3K,bioentities_symbol
PMC137942,5290,PI3K,bioentities_symbol
PMC137942,5291,PI3K,bioentities_symbol
PMC137942,5293,PI3K,bioentities_symbol
PMC137942,5294,PI3K,bioentities_symbol
PMC137942,8503,PI3K,bioentities_symbol
PMC137942,6776,STAT5,bioentities_symbol
PMC137942,6777,STAT5,bioentities_symbol
PMC1383554,1072,Cofilin,bioentities_symbol
PMC1383554,1073,Cofilin,bioentities_symbol
PMC1383554,11034,Cofilin,bioentities_symbol
PMC1383554,3315,HSP27,hgnc_alias_symbol
PMC1383554,3984,LIMK1,hgnc_symbol
PMC1383554,9261,MAPKAPK2,hgnc_symbol
PMC1383554,5608,MKK6,hgnc_alias_symbol
PMC1383554,1432,p38,bioentities_symbol
PMC1383554,5600,p38,bioentities_symbol
PMC1383554,5603,p38,bioentities_symbol
PMC1383554,6300,p38,bioentities_symbol
PMC1383554,51175,TUBE,hgnc_alias_symbol
PMC1383554,2277,VEGF,bioentities_symbol
PMC1383554,5228,VEGF,bioentities_symbol
PMC1383554,7422,VEGF,bioentities_symbol
PMC1383554,7423,VEGF,bioentities_symbol
PMC1383554,7424,VEGF,bioentities_symbol
PMC1383554,2321,VEGFR,bioentities_symbol
PMC1383554,2324,VEGFR,bioentities_symbol
PMC1383554,3791,VEGFR,bioentities_symbol
PMC1386115,19,ABCA1,hgnc_symbol
PMC1386115,9619,ABCG1,hgnc_symbol
PMC1386115,3552,IL1,bioentities_symbol
PMC1386115,3553,IL1,bioentities_symbol
PMC1386115,3554,IL1R,hgnc_prev_symbol
PMC1386115,3569,IL-6,hgnc_alias_symbol
PMC1386115,3661,IRF3,hgnc_symbol
PMC1386115,3664,LPS,hgnc_prev_symbol
PMC1386115,6347,MCP-1,hgnc_alias_symbol
PMC1386115,6354,MCP-3,hgnc_alias_symbol
PMC1386115,4318,MMP9,hgnc_symbol
PMC1386115,4790,NF-kappaB,hgnc_alias_symbol
PMC1386115,64127,NOD2,hgnc_symbol
PMC1386115,10333,TLR,bioentities_symbol
PMC1386115,51284,TLR,bioentities_symbol
PMC1386115,51311,TLR,bioentities_symbol
PMC1386115,54106,TLR,bioentities_symbol
PMC1386115,7096,TLR,bioentities_symbol
PMC1386115,7097,TLR,bioentities_symbol
PMC1386115,7098,TLR,bioentities_symbol
PMC1386115,7099,TLR,bioentities_symbol
PMC1386115,7100,TLR,bioentities_symbol
PMC1386115,81793,TLR,bioentities_symbol
PMC1386115,7098,TLR3,hgnc_symbol
PMC1386115,7099,TLR4,hgnc_symbol
PMC1386115,7124,TNF,hgnc_symbol
PMC1386115,7132,TNF-R,hgnc_alias_symbol
PMC1386711,1432,MAPK,bioentities_symbol
PMC1386711,5594,MAPK,bioentities_symbol
PMC1386711,5595,MAPK,bioentities_symbol
PMC1386711,5599,MAPK,bioentities_symbol
PMC1386711,5600,MAPK,bioentities_symbol
PMC1386711,5601,MAPK,bioentities_symbol
PMC1386711,5602,MAPK,bioentities_symbol
PMC1386711,5603,MAPK,bioentities_symbol
PMC1386711,6300,MAPK,bioentities_symbol
PMC1386711,5606,MAPKK,bioentities_symbol
PMC1386711,5607,MAPKK,bioentities_symbol
PMC1386711,5608,MAPKK,bioentities_symbol
PMC1386711,5609,MAPKK,bioentities_symbol
PMC1386711,6416,MAPKK,bioentities_symbol
PMC1386711,4143,MAT,hgnc_alias_symbol
PMC1386711,8428,STE20,hgnc_alias_symbol
PMC139432,1950,EGF,hgnc_symbol
PMC139432,1956,EGFR,hgnc_symbol
PMC139432,90459,ERI1,hgnc_symbol
PMC139432,2064,HER-2,hgnc_alias_symbol
PMC139432,3265,RAS,bioentities_symbol
PMC139432,3845,RAS,bioentities_symbol
PMC139432,4893,RAS,bioentities_symbol
PMC139760,8740,LIGHT,hgnc_alias_symbol
PMC139760,4867,NPH1,hgnc_prev_symbol
PMC140053,4547,ABL,hgnc_alias_symbol
PMC140053,1147,IKK,bioentities_symbol
PMC140053,3551,IKK,bioentities_symbol
PMC140053,8517,IKK,bioentities_symbol
PMC140053,1147,IKK_complex,bioentities_symbol
PMC140053,3551,IKK_complex,bioentities_symbol
PMC140053,8517,IKK_complex,bioentities_symbol
PMC140053,8517,IKK-gamma,hgnc_alias_symbol
PMC140053,4790,NF-kappaB,hgnc_alias_symbol
PMC140053,23683,PKC,bioentities_symbol
PMC140053,5578,PKC,bioentities_symbol
PMC140053,5579,PKC,bioentities_symbol
PMC140053,5580,PKC,bioentities_symbol
PMC140053,5581,PKC,bioentities_symbol
PMC140053,5582,PKC,bioentities_symbol
PMC140053,5583,PKC,bioentities_symbol
PMC140053,5584,PKC,bioentities_symbol
PMC140053,5588,PKC,bioentities_symbol
PMC140053,5590,PKC,bioentities_symbol
PMC140053,5587,PKD,hgnc_alias_symbol
PMC140053,6714,SRC,hgnc_symbol
PMC1409799,1432,MAPK,bioentities_symbol
PMC1409799,5594,MAPK,bioentities_symbol
PMC1409799,5595,MAPK,bioentities_symbol
PMC1409799,5599,MAPK,bioentities_symbol
PMC1409799,5600,MAPK,bioentities_symbol
PMC1409799,5601,MAPK,bioentities_symbol
PMC1409799,5602,MAPK,bioentities_symbol
PMC1409799,5603,MAPK,bioentities_symbol
PMC1409799,6300,MAPK,bioentities_symbol
PMC1409881,5594,ERK,bioentities_symbol
PMC1409881,5595,ERK,bioentities_symbol
PMC1409881,5604,MEK,bioentities_symbol
PMC1409881,5605,MEK,bioentities_symbol
PMC1409881,5604,MEK1,hgnc_alias_symbol
PMC1409881,5605,MEK2,hgnc_alias_symbol
PMC1409881,23683,PKC,bioentities_symbol
PMC1409881,5578,PKC,bioentities_symbol
PMC1409881,5579,PKC,bioentities_symbol
PMC1409881,5580,PKC,bioentities_symbol
PMC1409881,5581,PKC,bioentities_symbol
PMC1409881,5582,PKC,bioentities_symbol
PMC1409881,5583,PKC,bioentities_symbol
PMC1409881,5584,PKC,bioentities_symbol
PMC1409881,5588,PKC,bioentities_symbol
PMC1409881,5590,PKC,bioentities_symbol
PMC1409881,369,RAF,bioentities_symbol
PMC1409881,5894,RAF,bioentities_symbol
PMC1409881,673,RAF,bioentities_symbol
PMC1409881,3265,RAS,bioentities_symbol
PMC1409881,3845,RAS,bioentities_symbol
PMC1409881,4893,RAS,bioentities_symbol
