entrez_id,n_symbol
79716,BA261P9.2
340895,BA265G8.2
387923,BA269C23.1
80129,BA282P11.1
643236,BA285G1.3
54777,BA288G11.4
54777,BA288G11.5
83732,BA288G3.1
389396,BA28H17.2
55691,BA295P9.4
138716,BA296L22.5
644890,BA2K17.3
642517,BA301J7.2
728113,BA301J7.3
100133093,BA301J7.4
340654,BA304I5.1
54994,BA305P22.1
128408,BA305P22.3
346007,BA307F22.3
93663,BA307O14.2
142827,BA310E22.3
65083,BA311H10.1
9751,BA314N13.5
221613,BA317E16.2
255626,BA317E16.3
399814,BA318C4.1
54906,BA318E3.2
63877,BA319I23.1
386618,BA321C24.3
414189,BA324H6.1
387357,BA325O24.3
387357,BA325O24.4
220929,BA330O11.1
54875,BA340N12.1
143244,BA342M3.3
401265,BA345L23.2
23097,BA346C16.3
128869,BA346K17.2
92482,BA348N5.3
348995,BA350J20.1
84918,BA350J20.3
135250,BA350J20.7
389816,BA350O14.10
27158,BA350O14.9
57621,BA351K16.2
55005,BA351K16.3
140823,BA353C18.2
728343,BA353J17.1
64208,BA355M14.1
84253,BA356B19.1
64855,BA356B19.6
389400,BA360D14.1
2651,BA360O19.2
26050,BA364G4.2
80195,BA369J21.6
143241,BA36D19.5
84332,BA36D19.6
84270,BA370F5.1
113278,BA371L19.1
83541,BA371L19.3
119392,BA373N18.1
80217,BA373N18.2
266655,BA374P20.3
25803,BA375E1.3
203245,BA379C10.2
92675,BA379J5.3
60560,BA379P1.1
51280,BA379P1.3
10129,BA37E23.1
387718,BA383C5.1
89953,BA387M24.3
23036,BA393I2.3
51006,BA394O2.1
375757,BA395P17.9
112495,BA397G5.3
84154,BA397G5.4
387914,BA398O19.2
57559,BA399O19.2
158234,BA3J10.9
286343,BA3L8.2
7278,BA408E5.3
728489,BA413M3.2
6616,BA416N4.2
414236,BA417O11.3
399726,BA418C1.3
54511,BA418P12.1
55741,BA4204.1
56897,BA420G6.2
2651,BA421M1.1
55003,BA421M1.5
51522,BA421M1.6
29880,BA421P11.2
11340,BA421P11.3
55578,BA421P11.4
118611,BA422P15.2
222698,BA424I5.1
285755,BA425D10.6
142910,BA425M17.2
255220,BA427L11.2
79987,BA427L11.3
10799,BA428J1.3
26095,BA42B19.1
259232,BA430M15.1
170394,BA432J24.1
57224,BA43P8.1
57505,BA444E17.1
441151,BA444E17.5
11200,BA444G7
221400,BA446F17.4
653308,BA449O16.3
401647,BA451M19.3
414149,BA455B2.2
79692,BA457M11.2
79692,BA457M11.3
401647,BA459F3.4
4240,BA46
349334,BA460E7.2
63935,BA465L10.1
63925,BA465L10.2
57727,BA465L10.6
401546,BA470J20.2
121793,BA474D23.1
401262,BA480N24.2
285753,BA487F23.2
283080,BA492M23.1
23304,BA49A4.1
140683,BA49G10.1
128861,BA49G10.4
51297,BA49G10.5
92747,BA49G10.6
63971,BA500C11.2
10539,BA500G10.4
54780,BA500G22.3
168002,BA503C24.7
58495,BA504H3.3
92667,BA504H3.4
347733,BA506K6.1
389766,BA507D14.1
80209,BA50D16.2
55667,BA513M16.3
8635,BA514O12.3
401285,BA517H2.3
112609,BA51G5.2
414328,BA522I20.2
83744,BA526D8.4
51575,BA526K24.1
255488,BA528A10.3
81623,BA530N10.1
140850,BA530N10.2
140881,BA530N10.3
219790,BA531F24.1
2273,BA535K18.1
203238,BA536D16.1
4360,BA541I19.1
79991,BA541N10.2
257218,BA545I5.2
414157,BA548K23.1
118812,BA548K23.4
83742,BA548K23.8
140901,BA550O8.2
9978,BA554C12.1
159686,BA554P13.1
92675,BA555E18.1
445571,BA561O23.1
387680,BA56A21.1
119504,BA570G20.3
347240,BA571F15.4
84688,BA573M23.4
203259,BA573M23.5
80380,BA574F11.2
387119,BA57K17.2
221322,BA57L9.1
100652748,BA592B15.7
57107,BA59I9.3
401505,BA613M10.3
347688,BA631M21.2
219621,BA63A2.1
135293,BA63L7.3
10244,BA65N13.1
54619,BA690P14.1
387707,BA690P14.3
285782,BA69L16.7
84300,BA6B20.2
389840,BA723P2.3
154075,BA73O6.2
346007,BA74E24.1
203238,BA778P13.1
55423,BA77C3.1
84071,BA787I22.1
286223,BA791O21.3
84833,BA792D24.4
647024,BA7K24.2
55788,BA810I22.1
90120,BA83N9.1
168090,BA85G2.1
221303,BA86F4.2
222545,BA86F4.3
643161,BA96C23.5
51805,BA9819.1
387680,BA98I6.1
653308,BA98I6.3
25957,BA98I9.2
255349,BA9F11.1
8091,BABL
1646,BABP
11332,BACH
571,BACH1
24141,BADLAMP
8815,BAF
140836,BAFL
6599,BAF155
6601,BAF170
55193,BAF180
6595,BAF190
140836,BAF2
196528,BAF200
8289,BAF250
8289,BAF250A
57492,BAF250B
55274,BAF45A
8193,BAF45B
8110,BAF45C
5977,BAF45D
6598,BAF47
86,BAF53A
51412,BAF53B
6605,BAF57
6602,BAF60A
6603,BAF60B
6604,BAF60C
10673,BAFF
115650,BAFFR
140836,BAFL
574,BAGE1
444,BAH
57597,BAHD2
578,BAK
83666,BAL
83666,BAL1
83873,BALGR
9126,BAM
162,BAM22
27071,BAM32
9126,BAMACAN
4771,BANF
55024,BANK
64374,BAP
6045,BAP1
2969,BAP135
124944,BAP18
10458,BAP2
55127,BAP28
55973,BAP29
8938,BAP3
10134,BAP31
11331,BAP37
4824,BAPX2
51283,BAR
156,BARK1
157,BARK2
255057,BARP
409,BARR2
1487,BARS
7809,BART
23568,BART1
112942,BARTL1
29760,BASH
6651,BASS1
57645,BASS2
570,BAT
10212,BAT1L
10538,BATF1
7009,BAXI1
56288,BAZ
255877,BAZF
56288,BAZOOKA
4829,BB1
54777,BB137A17.2
54777,BB137A17.3
24148,BB152O15.1
4829,BB1R
2925,BB2
390010,BB238F13.2
2925,BB2R
680,BB3
140628,BB379O24.1
680,BB3R
85442,BB439H18.3
151636,BBAP
6137,BBC1
572,BBC2
64764,BBF2H7
94097,BBGTCC
8424,BBH
92482,BBIP10
55217,BBOX2
83941,BBP
22954,BBS11
54903,BBS13
80184,BBS14
51057,BBS15
10806,BBS16
54585,BBS17
92482,BBS18
11020,BBS19
26160,BBS20
157657,BBS21
55212,BBS2L1
123016,BBS8
27243,BC2
84798,BC006151
90668,BC008134
120224,BC016153
148523,BC017397
80205,BC022889
57232,BC037316
10904,BC10
90485,BC37295_3
91120,BC39498_3
29760,BCA
10563,BCA1
56672,BCA3
51742,BCAA
118788,BCAP
11331,BCAP37
55330,BCAS4L
56647,BCCIPALPHA
54680,BCD1
6606,BCD541
10916,BCG1
3565,BCGF1
3565,BCGF1
596,BCL2
10017,BCLB
79370,BCLG
23786,BCLRAMBO
599,BCLW
598,BCLX
598,BCLXL
598,BCLXS
53335,BCL11AL
53335,BCL11AS
53335,BCL11AXL
598,BCL2L
4170,BCL2L3
581,BCL2L4
597,BCL2L5
578,BCL2L7
572,BCL2L8
666,BCL2L9
604,BCL5
604,BCL6A
26960,BCL8B
9967,BCLAF2
7247,BCLF1
79370,BCLG
128864,BCLT
598,BCLX
608,BCM
196446,BCM1377
10411,BCM910
84790,BCM948
53630,BCMO
83604,BCMP1
157638,BCMP101
155465,BCMP11
57402,BCMP84
348980,BCNG1
610,BCNG2
199786,BCNP1
5727,BCNS
10428,BCNT
6121,BCO3
29959,BCON3
9703,BCOX
9703,BCOX1
8816,BCRG2
9429,BCRP
8816,BCRP2
617,BCS
4013,BCSC1
6623,BCSG1
81832,BCTL1
135656,BCX105N19.6
394263,BCX31G15.2
1672,BD1
9975,BD73
3549,BDA1
100499483,BDAG1
170482,BDCA2
23174,BDG29
29948,BDGI
10620,BDP
90135,BDPL
3241,BDR1
57669,BE37
286753,BEC1
7122,BEC1
339,BEDP
10189,BEF
63827,BEHAB
84945,BEM46L1
26090,BEM46L2
145447,BEM46L3
9569,BEN
54971,BEND1
112939,BEND8
138151,BEND9
7851,BENE
7707,BERF1
677,BERG36
10612,BERP
7439,BEST
92737,BET
27095,BET3
58485,BET5
10381,BETA4
10382,BETA5
1499,BETACATENIN
3043,BETAGLOBIN
8874,BETAPIX
5473,BETATG
8945,BETATRCP1
9276,BETA'COP
2583,BETA14GALNACT
5698,BETA1I
4760,BETA2
5699,BETA2I
27319,BETA3
8708,BETA3GALT1
8707,BETA3GALT2
8706,BETA3GALT3
8705,BETA3GALT4
10317,BETA3GALT5
126792,BETA3GALT6
10331,BETA3GNT3
79369,BETA3GNT4
84002,BETA3GNT5
374907,BETA3GNT8
10678,BETA3GNT
93010,BETA3GNT7
11041,BETA3GNTI
128408,BETA4
2683,BETA4GALT1
8704,BETA4GALT2
8703,BETA4GALT3
8702,BETA4GALT4
11285,BETA4GALT7
9334,BETA4GALTV
9331,BETA4GALTVI
5696,BETA5I
122706,BETA5T
7049,BETAGLYCAN
1439,BETAGMR
9276,BETAPRIMECOP
8945,BETATRCP
27018,BEX
4948,BEY
4948,BEY1
4948,BEY2
2290,BF1
7707,BFCOL1
2260,BFGFR
26027,BFIT
26027,BFIT1
440603,BFK
597,BFL1
1137,BFNC
7732,BFP
26574,BFR2
55245,BFZB
350,BG
23205,BG1
10216,BG174L6.2
151306,BG37
374907,BGALT15
7049,BGCAN
5229,BGGI
987,BGL
23205,BGM
634,BGP1
81616,BGR
6539,BGT1
642,BH
5099,BHPCDH
23028,BHC110
51317,BHC80
112885,BHC80L
201163,BHD
4760,BHF1
4761,BHLHA1
220202,BHLHA13
474,BHLHA14
6886,BHLHA17
4066,BHLHA18
6887,BHLHA19
63974,BHLHA2
84913,BHLHA21
9242,BHLHA22
6943,BHLHA23
150921,BHLHA24
100129654,BHLHA25
9464,BHLHA26
9421,BHLHA27
256297,BHLHA29
4760,BHLHA3
222894,BHLHA31
4808,BHLHA34
4807,BHLHA35
7291,BHLHA38
117581,BHLHA39
58158,BHLHA4
6939,BHLHA40
642658,BHLHA41
56676,BHLHA42
121549,BHLHA44
430,BHLHA45
429,BHLHA46
647219,BHLHA47
642658,BHLHA48
4762,BHLHA6
50674,BHLHA7
63973,BHLHA8
7391,BHLHB11
7392,BHLHB12
6925,BHLHB19
6938,BHLHB20
6929,BHLHB21
3397,BHLHB24
3399,BHLHB25
3398,BHLHB26
3400,BHLHB27
23462,BHLHB31
23493,BHLHB32
26508,BHLHB33
84667,BHLHB37
388585,BHLHB38
3280,BHLHB39
54626,BHLHB40
55502,BHLHB41
57801,BHLHB42
390992,BHLHB43
391723,BHLHB44
116448,BHLHB6
167826,BHLHB7
4654,BHLHC1
4601,BHLHC11
10608,BHLHC12
83463,BHLHC13
4617,BHLHC2
4656,BHLHC3
4618,BHLHC4
7023,BHLHC41
55897,BHLHC5
4084,BHLHC58
145873,BHLHC6
344018,BHLHC8
6720,BHLHD1
6945,BHLHD13
51085,BHLHD14
6721,BHLHD2
4335,BHLHD3
4149,BHLHD4
4149,BHLHD5
4149,BHLHD6
4149,BHLHD7
4149,BHLHD8
9915,BHLHE1
4861,BHLHE11
64067,BHLHE12
6492,BHLHE14
6493,BHLHE15
64344,BHLHE17
10215,BHLHE19
405,BHLHE2
167826,BHLHE20
116448,BHLHE21
4286,BHLHE32
7030,BHLHE33
22797,BHLHE34
7942,BHLHE35
22877,BHLHE36
4613,BHLHE37
4610,BHLHE38
4609,BHLHE39
8202,BHLHE42
406,BHLHE5
56938,BHLHE6
2034,BHLHE73
8648,BHLHE74
10499,BHLHE75
196,BHLHE76
57491,BHLHE77
3091,BHLHE78
266743,BHLHE79
9575,BHLHE8
402381,BHLHE80
54937,BHLHE81
10732,BHLHE82
4862,BHLHE9
727857,BHLHF42
635,BHMT1
3596,BHR1
7009,BI1
81559,BIA1
25893,BIA2
92558,BICDR1
51100,BIF1
9841,BIF1
5067,BIG1
152330,BIG2
10565,BIG1
10564,BIG2
57221,BIG3
7045,BIGH3
27344,BIGLEN
64116,BIGM103
57863,BIGR
777,BII
55589,BIKE
10018,BIM
10018,BIMEL
10018,BIML
9936,BIMLEC
29775,BIMP1
79092,BIMP2
84433,BIMP3
10018,BIMS
84270,BINCARD
9278,BING1
9277,BING4
79741,BIOT2
3309,BIP
3767,BIR
3763,BIR1
3773,BIR9
54739,BIRC4BP
8220,BIS1
140885,BIT
51651,BIT1
80321,BITE
84985,BJTSA9
617,BJS
3827,BK
624,BK2
84700,BK125H2.1
27350,BK150C2.3
200316,BK150C2.4.MRNA
60489,BK150C2.7
10766,BK223H9
84844,BK223H9.2
27127,BK268H5
23313,BK268H5.C22.1
55007,BK268H5.C22.4
3162,BK286B10
51750,BK3184A7.3
56241,BK65A6.2
25770,BK747E2.1
84133,BK747E2.3
51077,BKA
51274,BKLF
11279,BKLF3
401265,BKLHD6
623,BKR1
55620,BKS
9308,BL11
23705,BL2
5996,BL34
5871,BL44
56833,BLAME
116028,BLAP18
80010,BLAP75
962,BLAST
64127,BLAU
2173,BLBP
10563,BLC
83638,BLES03
29760,BLNKS
23557,BLOC1S7
84062,BLOC1S8
84343,BLOC2S1
11234,BLOC2S2
79803,BLOC2S3
3257,BLOC3S1
89781,BLOC3S2
23265,BLOM4
22889,BLOM7
2647,BLOS1
282991,BLOS2
388552,BLOS3
200504,BLOTTIN
55508,BLOV1
83877,BLP1
80213,BLP2
6590,BLPI
10563,BLR1L
1236,BLR2
8625,BLS
56413,BLT2
1241,BLTR
56413,BLTR2
51364,BLU
10673,BLYS
84146,BM005
51317,BM006
51571,BM009
1974,BM010
51319,BM011
51322,BM016
51324,BM019
55763,BM102
65008,BM022
55835,BM032
729515,BM033
55837,BM036
51203,BM037
55839,BM039
55840,BM040
55841,BM042
84656,BM045
55843,BM046
4171,BM28
283209,BM32A
3918,BM600100KDA
3914,BM600125KDA
3909,BM600150KDA
51286,BM88
9547,BMAC
406,BMAL1
56938,BMAL2
158471,BMCC1
9016,BMCP1
1756,BMD
5598,BMK1
4041,BMND1
10220,BMP11
2662,BMP3B
2658,BMP9
151449,BMP12
392255,BMP13
8200,BMP14
2658,BMP9
5553,BMPG
659,BMPRII
659,BMPR3
64975,BMRP
7818,BMRP10
64983,BMRP59B
84545,BMRP36A
51258,BMRP64
84275,BMSCMCP
84993,BMSCUBP
4605,BMYB
56242,BMZF1
7767,BMZF2
10172,BMZF3
113835,BMZF4
9534,BMZF5
1235,BN1
40,BNAC1
41,BNAC2
55515,BNAC4
140707,BNAS1
123920,BNAS2
6522,BND3L
2040,BND7
25884,BNF1
663,BNIP2
85300,BNIPH
149428,BNIPS
149428,BNIPSALPHA
149428,BNIPSBETA
665,BNIP3A
149428,BNIPL1
149428,BNIPL2
158471,BNIPXL
57030,BNPI
342371,BOAT1
5450,BOB1
23184,BOCA
51310,BOCT
10018,BOD
10741,BOG
51310,BOIT
666,BOKL
552900,BOLA2A
9547,BOLEKINE
79977,BOM
5273,BOMAPIN
80014,BOMB
10663,BONZO
10017,BOO
611,BOP
55143,BOR
2647,BORCS1
282991,BORCS2
23557,BORCS3
79036,BORCS4
10435,BORG1
10602,BORG2
148170,BORG3
23580,BORG4
11135,BORG5
140690,BORIS
9570,BOS1
2137,BOTV
66037,BOULE
9939,BOV1A
9939,BOV1B
9939,BOV1C
653121,BOZF1
3487,BP4
3486,BP53
4904,BP8
1748,BP1
1308,BP180
667,BP240
931,BP35
958,BP50
29117,BP75
667,BPA
5063,BPAK
10290,BPEG
668,BPES1
7291,BPES2
23779,BPGAP1
670,BPHRP
671,BPIFD1
3929,BPIFD2
5360,BPIFE
1071,BPIFF
58503,BPLP
80325,BPOZ
5781,BPTP3
4674,BPX
9084,BPY1
353513,BPY1B
9083,BPY2A
1010,BRCADHERIN
7862,BR140
29080,BR22
623,BRADYB1
673,BRAF1
10362,BRAF25
10362,BRAF35
51363,BRAG
9922,BRAG2
9547,BRAK
60484,BRAL1
404037,BRAL2
51411,BRAP1
8315,BRAP2
4897,BRAVO
51742,BRCAA1
8309,BRCACOX
79664,BRCC1
414899,BRCC2
79184,BRCC36
9577,BRCC4
9577,BRCC45
5888,BRCC5
8309,BRCOX
84250,BRCTX
676,BRD6
26228,BRDG1
56254,BRE1
56254,BRE1A
9810,BRE1B
9070,BRE2
22853,BREK
94240,BRESI1
2972,BRF
55290,BRFU
6597,BRG1
9445,BRI
9445,BRI2
56287,BRICD1
200504,BRICD1B
9452,BRICD2A
9445,BRICD2B
81618,BRICD2C
11061,BRICD3
64102,BRICD4
6440,BRICD6
1820,BRIGHT
387733,BRIL
79648,BRIT1
55299,BRIX
5753,BRK
659,BRK3
23774,BRL
283234,BRLZ
6595,BRM
55272,BRMS2
5458,BRN3B
5455,BRN1
5454,BRN2
5459,BRN3C
5456,BRN4
5463,BRN5
221322,BROMI
51236,BRP16
25953,BRP17
23774,BRPF2
58155,BRPTB
23020,BRR2
7301,BRT
57448,BRUCE
11189,BRUNOL1
10658,BRUNOL2
10659,BRUNOL3
55023,BRWD2
53344,BRX
5308,BRX1
641,BS
84220,BS63
26206,BS84
51667,BS4
10771,BS69
57591,BSAC
5079,BSAP
6558,BSC
6558,BSC2
57136,BSCV
23529,BSF3
3565,BSF1
3569,BSF2
23529,BSF3
25789,BSMAP
54796,BSN2
3381,BSP
3381,BSPII
100131137,BSP1
51332,BSPECV
6696,BSPI
1056,BSSL
5653,BSSP
8492,BSSP3
64063,BSSP4
390259,BSX1
6641,BSYN2
696,BT
152404,BTIGSF
11120,BT2.1
10385,BT2.2
11119,BT3.1
6790,BTAK
80325,BTB3
64395,BTBD13
388419,BTBD17A
3959,BTBD17B
881,BTBD20
80325,BTBD21
25841,BTBD22
51479,BTBD23
571,BTBD24
60468,BTBD25
25998,BTBD26
54793,BTBD27
83892,BTBD28
8216,BTBD29
112939,BTBD30
138151,BTBD31
8405,BTBD32
339745,BTBD33
7126,BTBD34
81832,BTCL1
80380,BTDC
51621,BTEB3
83855,BTEB4
136259,BTEB5
9774,BTF
11120,BTF1
2965,BTF2
2966,BTF2P44
689,BTF3A
689,BTF3B
2962,BTF4
11119,BTF5
6901,BTHS
2969,BTKAP1
7294,BTKL
26511,BTL
56244,BTLII
151888,BTLA1
696,BTN1
11120,BTN2.1
10385,BTN2.2
11119,BTN3.1
11118,BTN3.2
10384,BTN3.3
114625,BTN5
4340,BTN6
56244,BTN7
153579,BTN8
10917,BTN9.1
79908,BTN9.2
4340,BTNL11
10917,BTNLR
83959,BTR1
23291,BTRC2
8945,BTRCP
8945,BTRCP1
23291,BTRCP2
22794,BTZ
699,BUB1A
9184,BUB3L
701,BUBR1
153443,BUD22
112858,BUD32
23412,BUP
51733,BUP1
404203,BUSI2
58486,BUSTER1
9204,BUSTER2
63920,BUSTER3
114821,BUSTER4
60675,BV8
55234,BWD
5002,BWR1A
5003,BWR1B
7262,BWR1C
22938,BX42
56342,BXDC3
92856,BXDC4
192111,BXLBV68
83416,BXMAS1
219970,BXMAS210
8856,BXR
11126,BY55
11083,BYE1
9689,BZAP45
140685,BZEL
6935,BZP
5203,C1
27063,C193
1025,C2K
25,CABL
5657,CANCA
867,CCBL
1326,CCOT
8915,CE10
10461,CEYK
2268,CFGR
8837,CFLIP
1436,CFMS
2353,CFOS
329,CIAP1
330,CIAP2
3725,CJUN
3815,CKIT
51043,CKROX
11214,CLBC
4094,CMAF
220972,CMIR
4602,CMYB
4609,CMYC
11190,CNAP1
5033,CP4HALPHA(I)
8974,CP4HALPHA(II)
283208,CP4HALPHA(III)
5894,CRAF
5966,CREL
6098,CROS1
6291,CSAA
6714,CSRC
7525,CYES
80270,C(27)3BETAHSD
1050,C/EBPALPHA
1051,C/EBPBETA
1052,C/EBPDELTA
393,C1
710,C1INH
23371,C1TEN
113246,C10
159371,C10ORF60
8289,C10RF4
1109,C11
79706,C114
56912,C11ORF2
56851,C11ORF3
56834,C11ORF4
51503,C11ORF5
81566,C12ORF2
441669,C14ORF13
51316,C15
83640,C15ORF18
54360,C17
752,C17ORF1
94015,C17ORF29
27079,C18B11
57132,C18ORF2
80000,C18ORF6
10452,C19ORF1
56913,C1GALT
29071,C1GALT2
710,C1IN
389941,C1QL
22918,C1QR(P)
10882,C1QRF
22918,C1QRP
165257,C1QTNF10
338761,C1QTNF11
389941,C1QTNF13
10882,C1QTNF14
131149,C1QTNF15
131149,C1QTNF16
338872,C1QTNF9A
51279,C1RLP
51279,C1RL1
5287,C2PI3K
9245,C2/4GNT
79718,C21
8624,C21LRP
337966,C21ORF103
25966,C21ORF258
54097,C21ORF76
54943,C21ORF78
54148,C21ORF92
4691,C23
123036,C2CD1
10436,C2F
2650,C2GNT
9245,C2GNTM
9245,C2GNT2
51301,C2GNT3
7988,C2H2150
10472,C2H2171
5998,C2PA
4261,C2TA
9510,C3C5
84572,C316G12.3
51192,C32
63922,C321D2.4
84299,C35
718,C3A
719,C3AR
718,C3B
3426,C3BINA
1380,C3DR
10162,C3F
2889,C3G
59349,C3IP1
11334,C3ORF11
3556,C3ORF13
56945,C3ORF5
6376,C3XKINE
720,C4
27076,C4.4A
55571,C40
51654,C42
55755,C48
11009,C49A
720,C4A2
720,C4A3
720,C4A4
720,C4A6
721,C4B1
721,C4B3
721,C4F
54360,C4ORF4
285550,C4ORF53
720,C4S
55501,C4S2
50515,C4ST
50515,C4ST1
50515,C4ST1
55501,C4ST2
166012,C4ST3
80279,C53
728,C5A
728,C5AR
727,C5B
27202,C5L2
79184,C6.1A
11074,C6ORF13
28973,C6ORF14
157807,C6ORF212L
135656,C6ORF37
28978,C6ORF73
8534,C6ST
56548,C6ST2
9469,C6ST1
56548,C6ST2
26354,C77032
64921,C7ORF12
79037,C7ORF15
222236,C7ORF18
4507,C86FUS
10221,C8FW
654463,C8ORFK23
340393,C8ORFK29
51059,C8ORFK32
340359,C8ORFK36
84909,C90RF3
138311,C9ORF136
158326,C9ORF143
259308,C9ORF144B
158326,C9ORF145
647060,C9ORF36A
760,CAII
56934,CARPX
4077,CA125
10915,CA150
1589,CA21H
1286,CA44
6283,CAAF1
79886,CAAP
56654,CAB
56654,CAB1
93210,CAB2
51150,CAB45
84572,CAB56184
6277,CABP
56344,CABP3
83698,CABP8
795,CABP9K
788,CAC
113452,CAC1
143384,CAC1
1179,CACC
22802,CACC2
5961,CACD2
134526,CACH
775,CACH2
776,CACH3
777,CACH6
775,CACN2
776,CACN4
774,CACNN
347732,CACRC
1009,CAD11
1015,CADHERIN
2185,CADTK
8208,CAF1
9337,CAF1
8208,CAF1A
10036,CAF1B
10036,CAF1P150
8208,CAF1P60
9125,CAF40
9253,CAG3A
10695,CAG4A
51586,CAG7A
6283,CAGC
168400,CAGE
22976,CAGF28
22976,CAGF29
27324,CAGF9
8202,CAGH16
171017,CAGH1A
27327,CAGH26
55534,CAGH3
57634,CAGH32
8573,CAGH39
11189,CAGH4
93986,CAGH44
9968,CAGH45
8085,CAGL114
57338,CAGL237
84629,CAGL79
27319,CAGL85
163688,CAGLP
4081,CAGR1
1589,CAH1
51441,CAHL
760,CAII
761,CAIII
8021,CAIN
762,CAIV
768,CAIX
56899,CAJALIN2
1022,CAK
1022,CAK1
2185,CAKB
54751,CAL
794,CAL2
10590,CALBL
10367,CALC
8887,CALCOCO3
50632,CALCYON
10235,CALDAGGEFI
10125,CALDAGGEFII
25780,CALDAGGEFIII
9337,CALIF
4907,CALJA
10752,CALL
4311,CALLA
8301,CALM
259266,CALMBP1
5532,CALNA2
5533,CALNA3
5534,CALNB1
4924,CALNUC
80333,CALP
57658,CALPHOGLIN
827,CALPM
55437,CALS21
60491,CALS7
66008,CALSC
51617,CALY3
889,CAM
89876,CAMIP2
26074,CAMIP3
144406,CAMIP4
94032,CAMKIIN
816,CAM2
285025,CAMDI
30848,CAMEL
201176,CAMGAP1
801,CAMI
805,CAMII
814,CAMKGR
139728,CAMK1B
816,CAMK2
8536,CAMKI
55450,CAMKIINALPHA
10645,CAMKK
84254,CAMKKA
10645,CAMKKB
9647,CAMKP
22843,CAMKPN
9647,CAMKPASE
819,CAML
91807,CAMLCK
9640,CAMOS
10411,CAMPGEFI
11069,CAMPGEFII
3028,CAMR
124997,CAMRQ2
8021,CAN
6273,CAN19
259232,CANION
1268,CANN6
826,CANP
825,CANP3
823,CANPL1
824,CANPL2
824,CANPML
826,CANPS
827,CANPX
25983,CANU1
4012,CAP
7187,CAP1
10409,CAP23
10051,CAPC
9918,CAPD2
23310,CAPD3
10592,CAPE
64151,CAPG
54892,CAPG2
23397,CAPH
29781,CAPH2
1496,CAPR
1495,CAP102
820,CAP18
1026,CAP20
10409,CAP23
5272,CAP3
9857,CAP350
566,CAP37
9584,CAPER
9584,CAPERALPHA
55147,CAPERBETA
83886,CAPH2
79747,CAPN16
827,CAPNX
9722,CAPON
830,CAPPA2
93661,CAPPA3
10156,CAPRI
126353,CAPRICE
4076,CAPRIN1
65981,CAPRIN2
828,CAPS1
646658,CAPUCIN
830,CAPZ
92241,CAPZIP
1525,CAR
759,CAR1
760,CAR2
761,CAR3
762,CAR4
374403,CARABIN
9482,CARB
3856,CARD2
8767,CARD3
29108,CARD5
22861,CARD7
8767,CARDIAK
57506,CARDIF
22900,CARDINAL
51086,CARK
84433,CARMA1
79092,CARMA2
29775,CARMA3
8915,CARMEN
55604,CARMIL
7436,CARMQ1
767,CARP
55749,CARP1
117584,CARP2
55749,CARP1
770,CARP2
56934,CARPX
770,CARPX1
9360,CARSCYP
833,CARS1
9607,CART
9618,CART1
1434,CAS
4739,CASL
120376,CASC13
8837,CASH
4854,CASIL
27257,CASM
10491,CASP
841,CASP8
9169,CASP11
9191,CASP8IP1
8837,CASPER
8506,CASPR
26047,CASPR2
79937,CASPR3
85445,CASPR4
129684,CASPR5
444,CASQ2BP1
9564,CASS1
4739,CASS2
10278,CASS3
26059,CAST1
23085,CAST2
54897,CASTOR
6541,CAT1
6542,CAT2
84889,CAT3
6545,CAT4
1384,CAT1
56302,CAT2
10229,CAT5
5514,CAT53
80742,CAT56
7306,CATB
6899,CATCH22
3508,CATF1
54478,CATS
8722,CATSF
117144,CATSPER
667,CATX15
57111,CATX8
221223,CAUXIN
763,CAV
779,CAV1.1
775,CAV1.2
776,CAV1.3
778,CAV1.4
773,CAV2.1
774,CAV2.2
777,CAV2.3
8913,CAV3.1
8912,CAV3.2
8911,CAV3.3
763,CAVA
284119,CAVIN1
8436,CAVIN2
112464,CAVIN3
347273,CAVIN4
377677,CAXIII
23281,CAZIP
1268,CBR
1268,CB1
1268,CB1A
1268,CB1K5
1269,CB2
284114,CBAP
22916,CBC2
80228,CBCIP2
219771,CBCP1
84688,CBE1
4801,CBFA
4800,CBFB
4802,CBFC
3516,CBF1
10153,CBF2
1736,CBF5
23624,CBL3
868,CBLB
23624,CBLSL
166785,CBLA
27249,CBLD
4552,CBLE
55788,CBLF
4548,CBLG
55824,CBP
22916,CBP20
55245,CBP3
84300,CBP6
4686,CBP80
26256,CBP86
23436,CBPP
22921,CBS1
22921,CBS1
611,CBT
10951,CBX
25776,CBY
220082,CBY2
729230,CCCKR2
1232,CCCKR3
1233,CCCKR4
1234,CCCKR5
9821,CC1
9584,CC1.3
7356,CC10
7356,CC16
811,CC1QR
23505,CC28
10553,CC3
51095,CCA1
2532,CCBP1
51554,CCBP2
84561,CCC9
10806,CCCAP
10544,CCD41
8227,CCDC133
202051,CCDC161
145282,CCDC193
146849,CCDC42A
286319,CCDC89B
6191,CCG2
3052,CCHL
56477,CCK1
5754,CCK4
8495,CCLP1
3491,CCN1
1490,CCN2
4856,CCN3
8840,CCN4
8839,CCN5
8838,CCN6
1261,CCNC1
1261,CCNCA
10983,CCNI1
55068,CCNOX
79935,CCNP
81669,CCNS
904,CCNT
2999,CCPX
23287,CCP1
79841,CCP2
340351,CCP3
123624,CCP4
60509,CCP5
84871,CCP6
84498,CCPG
3002,CCPI
51554,CCR11
57472,CCR4A
246175,CCR4B
25819,CCR4C
90806,CCR4D
23357,CCR4E
25819,CCR4L
1524,CCRL1
